"Id","Name","Model","Operating System","Operating Systemn Version","MAC Address","Serial Number","Manufacturer","Friendly Model","Vendor Unique Identifier","Vendor Name","Device Class","Form Factor","Product Type","Audio Enabled","Availability","Location","Retained By ID","Retained By Name","Enabled","Slot Number","Next Reservation Start Time","Next Reservation End Time","Reserved By ID","Reserved By Name","Last In Use","Last Disconnected","Last Connected","Deleted","Notes"
"657582f1-6dda-4388-a3ed-973f1ba71de6","iPhone5S","MF353","IOS","8.2","9c:35:eb:e3:fd:06","DX3PH0ATFRC5","Apple","iPhone 5s","bda8213eca3ccd2eb43b1d3101c6df0c31959279","Vinita's iPhone","iPhone","Phone","iPhone6,2","False","Offline","","","","True","","","","","","","2015-12-31 09:21:55","","False",""
"346f58fb-4451-4329-b7cb-abc1baed24ea","iPhone6+","MGA82","IOS","8.3","a0:18:28:12:43:b0","F2LPK5UUG5QQ","Apple","iPhone 6 Plus","5b5b69f24e47f4e44b966c23f812d70cbcd74c2e","Vinita’s iPhone","iPhone","Phone","iPhone7,1","False","Offline","","","","True","","","","","","","2015-12-30 10:24:19","","False",""
"d73f69ca-a64f-4473-97f7-abb13a034637","ML IPad 3a","MD331","IOS","8.4.1","64:20:0c:6e:ed:53","DMPHNSHPDJ8T","Apple","iPad 3","06a65a38f70737449ba171a433b36fba6a554727","ML IPad 3a","iPad","Tablet","iPad3,1","False","Offline","","","","True","","","","","","","2015-12-31 09:25:45","","False",""
"a1ac2d7b-68a0-4974-a382-50984f666bba","iOS8-iPod touch_Audio","MD723","IOS","9.0","8c:2d:aa:74:fa:93","CCQJK1YFF4K4","Apple","iPod Touch 5G","7ee42cd6c2ec0c025c0c2e2e87eee9d9f5ca1eaf","deviceConnect’s iPod","iPod","Phone","iPod5,1","False","Offline","","","","False","","","","","","","2015-07-29 11:22:44","","True",""
"708eb9dd-135a-454d-930d-3b575e31c3d6","iPad Air2","MGL12","IOS","9.0.1","90:8d:6c:86:08:0f","DMPNV1N9G5VJ","Apple","iPad Air 2","b3ccdef848bbff42c20910bd3ddafdeb6e6ff753","Noida QA’s iPad","iPad","Tablet","iPad5,3","False","Offline","","","","True","","","","","","","2015-10-05 09:36:15","","False",""
"778c1379-9a4e-44ec-859d-76af94493e06","iPod touch 6G","MKH42","IOS","9.0.2","a4:31:35:d2:c3:17","CCQQC0PAGGK5","Apple","iPod Touch 6G","86cf05a77ce54c954afd758c5d6efbcbc88f0153","deviceConnect’s iPod","iPod","Phone","iPod7,1","False","Offline","","","","True","","","","","","","2015-12-31 09:24:47","","False",""
"10075585-0425-497c-9df2-98ea2b98e55d","iPad4","MD510","IOS","9.1","bc:3b:af:89:77:ec","DMQJQ3NXF182","Apple","iPad 4","9c28e008f8b0e0a9a2e015f8c2adbb65d825bdde","Noida's iPad","iPad","Tablet","iPad3,4","False","Offline","","","","True","","","","","","","2015-12-21 10:48:40","","False",""
"b47e68ae-8541-44f6-95b0-0cca10c70f22","SamsungS3","GT-I9300","Android","4.0.4","5c:0a:5b:4f:fc:a1","4df1de8c0bce5fcd","samsung","Galaxy S3","4df1de8c0bce5fcd","samsung_4df1de8c0bce5fcd","","Unknown","","False","Online","","","","True","12","","","","","","2016-01-04 06:41:49","2016-01-04 06:41:51","False",""
"e82c2c6f-417e-4027-85b3-3e41421d45a3","samsung_c16077c1e1f4a5f","GT-P5100","Android","4.1.2","50:01:bb:1d:98:92","c16077c1e1f4a5f","samsung","Galaxy Tab 2","c16077c1e1f4a5f","samsung_c16077c1e1f4a5f","","Unknown","","False","Online","","","","True","","","","","","","2016-01-04 06:41:49","2016-01-04 06:41:51","False",""
"8c07e41c-a77d-472f-ab58-bdffcab21628","samsung_4df10ab97cd35fc7","GT-I9300","Android","4.3","5c:0a:5b:4b:09:e1","4df10ab97cd35fc7","samsung","Galaxy S3","4df10ab97cd35fc7","samsung_4df10ab97cd35fc7","","Unknown","","False","Online","","","","True","","","","","","","2016-01-04 06:41:49","2016-01-04 06:41:51","False",""
"44e0ac20-f0dc-4a78-b0ed-62a1f9cb07b8","asus_08de39ec","Nexus 7","Android","5.1","ac:22:0b:a3:7c:f4","08de39ec","asus","Nexus 7","08de39ec","asus_08de39ec","","Unknown","","True","Online","","","","True","","","","","","","2016-01-04 06:41:49","2016-01-04 06:41:52","False",""
"f671a493-9cc2-4e6a-80b4-489fb332d5ef","LGE_093514eb0ddf5b31","Nexus 5","Android","6.0.1","88:c9:d0:b6:80:3b","093514eb0ddf5b31","LGE","Nexus 5","093514eb0ddf5b31","LGE_093514eb0ddf5b31","","Unknown","","False","Online","","","","True","5","","","","","","2016-01-04 06:41:49","2016-01-04 06:41:51","False","Notes"
"e7bd6320-6a1f-4c18-8cb9-346187a189ac","motorola_ZX1G42C78H","Nexus 6","Android","6.0.1","e8:91:20:09:10:78","ZX1G42C78H","motorola","Nexus 6","ZX1G42C78H","motorola_ZX1G42C78H","","Unknown","","False","Online","","","","True","","","","","","","2016-01-04 06:41:49","2016-01-04 06:41:50","False",""
"a4c14516-e113-4836-ae56-374cbef8ce82","Mobile Labs ipad","MD331","IOS","6.0.1","64:20:0c:57:4b:8a","DMPHN46SDJ8T","Apple","iPad 3","b34e6f3f5677cf6463375f584cdd882ed57667e7","Mobile Labs Ipad-3","iPad","Tablet","iPad3,1","False","Online","","","","True","","","","","","","2016-01-04 06:41:49","2016-01-04 06:41:52","False",""
